template,toxicity,phrase
you_are_eth_sex_w,nontoxic,Tu eres una mujer {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|sexuality_connotation|neutral_gender|n} {type|adjective_connotation|nontoxic_gender|f}
you_are_eth_sex_w,nontoxic,Tu eres una mujer {type|identity_subtype|ethnicity_connotation|neutral_gender|f} {type|identity_subtype|sexuality_connotation|neutral_gender|n} {type|adjective_connotation|nontoxic_gender|n}
you_are_eth_sex_w,nontoxic,Tu eres una mujer {type|identity_subtype|ethnicity_connotation|neutral_gender|f} {type|identity_subtype|sexuality_connotation|neutral_gender|n} {type|adjective_connotation|nontoxic_gender|f}
you_are_eth_gen_m,nontoxic,Tu eres un hombre {type|identity_subtype|ethnicity_connotation|neutral_gender|m} {type|identity_subtype|gender_connotation|neutral_gender|m} {type|adjective_connotation|nontoxic_gender|m}
you_are_eth_gen_m,nontoxic,Tu eres un hombre {type|identity_subtype|ethnicity_connotation|neutral_gender|m} {type|identity_subtype|gender_connotation|neutral_gender|m} {type|adjective_connotation|nontoxic_gender|n}
you_are_eth_gen_m,nontoxic,Tu eres un hombre {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|gender_connotation|neutral_gender|m} {type|adjective_connotation|nontoxic_gender|n}
you_are_eth_gen_m,nontoxic,Tu eres un hombre {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|gender_connotation|neutral_gender|n} {type|adjective_connotation|nontoxic_gender|n}
you_are_eth_gen_m,nontoxic,Tu eres un hombre {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|gender_connotation|neutral_gender|m} {type|adjective_connotation|nontoxic_gender|m}
you_are_eth_gen_m,nontoxic,Tu eres un hombre {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|gender_connotation|neutral_gender|n} {type|adjective_connotation|nontoxic_gender|m}
you_are_eth_gen_m,nontoxic,Tu eres un hombre {type|identity_subtype|ethnicity_connotation|neutral_gender|m} {type|identity_subtype|gender_connotation|neutral_gender|n} {type|adjective_connotation|nontoxic_gender|n}
you_are_eth_gen_m,nontoxic,Tu eres un hombre {type|identity_subtype|ethnicity_connotation|neutral_gender|m} {type|identity_subtype|gender_connotation|neutral_gender|n} {type|adjective_connotation|nontoxic_gender|m}
you_are_eth_gen_m,nontoxic,Tu eres un hombre {type|identity_subtype|ethnicity_connotation|neutral_gender|m} {type|identity_subtype|sexuality_connotation|neutral_gender|m} {type|adjective_connotation|nontoxic_gender|m}
you_are_eth_sex_m,nontoxic,Tu eres un hombre {type|identity_subtype|ethnicity_connotation|neutral_gender|m} {type|identity_subtype|sexuality_connotation|neutral_gender|m} {type|adjective_connotation|nontoxic_gender|n}
you_are_eth_sex_m,nontoxic,Tu eres un hombre {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|sexuality_connotation|neutral_gender|m} {type|adjective_connotation|nontoxic_gender|n}
you_are_eth_sex_m,nontoxic,Tu eres un hombre {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|sexuality_connotation|neutral_gender|n} {type|adjective_connotation|nontoxic_gender|n}
you_are_eth_sex_m,nontoxic,Tu eres un hombre {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|sexuality_connotation|neutral_gender|m} {type|adjective_connotation|nontoxic_gender|m}
you_are_eth_sex_m,nontoxic,Tu eres un hombre {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|sexuality_connotation|neutral_gender|n} {type|adjective_connotation|nontoxic_gender|m}
you_are_eth_sex_m,nontoxic,Tu eres un hombre {type|identity_subtype|ethnicity_connotation|neutral_gender|m} {type|identity_subtype|sexuality_connotation|neutral_gender|n} {type|adjective_connotation|nontoxic_gender|n}
you_are_eth_sex_m,nontoxic,Tu eres un hombre {type|identity_subtype|ethnicity_connotation|neutral_gender|m} {type|identity_subtype|sexuality_connotation|neutral_gender|n} {type|adjective_connotation|nontoxic_gender|m}
you_occupation,nontoxic,Tu eres un {type|adjective_connotation|nontoxic_gender|m} {type|occupation_gender|m}
you_occupation,nontoxic,Tu eres un {type|adjective_connotation|nontoxic_gender|n} {type|occupation_gender|m}
you_occupation,nontoxic,Tu eres un {type|adjective_connotation|nontoxic_gender|m} {type|occupation_gender|n}
you_occupation,nontoxic,Tu eres un {type|adjective_connotation|nontoxic_gender|n} {type|occupation_gender|n}
you_occupation,nontoxic,Tu eres una {type|adjective_connotation|nontoxic_gender|f} {type|occupation_gender|f}
you_occupation,nontoxic,Tu eres una {type|adjective_connotation|nontoxic_gender|n} {type|occupation_gender|f}
you_occupation,nontoxic,Tu eres una {type|adjective_connotation|nontoxic_gender|f} {type|occupation_gender|n}
you_occupation,nontoxic,Tu eres una {type|adjective_connotation|nontoxic_gender|n} {type|occupation_gender|n}
hate_identity,toxic,Yo odio personas {type|identity_connotation|neutral_gender|m}
hate_identity,toxic,Yo odio personas {type|identity_connotation|neutral_gender|f}
hate_identity,toxic,Yo odio personas {type|identity_connotation|neutral_gender|n}
hate_eth_gen_p,toxic,Yo odio personas {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|gender_connotation|neutral_gender|m}
hate_eth_gen_p,toxic,Yo odio personas {type|identity_subtype|ethnicity_connotation|neutral_gender|m} {type|identity_subtype|gender_connotation|neutral_gender|n}
hate_eth_gen_p,toxic,Yo odio personas {type|identity_subtype|ethnicity_connotation|neutral_gender|m} {type|identity_subtype|gender_connotation|neutral_gender|m}
hate_eth_gen_p,toxic,Yo odio personas {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|gender_connotation|neutral_gender|n}
hate_eth_gen_p,toxic,Yo odio personas {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|gender_connotation|neutral_gender|f}
hate_eth_gen_p,toxic,Yo odio personas {type|identity_subtype|ethnicity_connotation|neutral_gender|f} {type|identity_subtype|gender_connotation|neutral_gender|n}
hate_eth_gen_p,toxic,Yo odio personas {type|identity_subtype|ethnicity_connotation|neutral_gender|f} {type|identity_subtype|gender_connotation|neutral_gender|f}
hate_eth_sex_p,toxic,Yo odio personas {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|sexuality_connotation|neutral_gender|m}
hate_eth_sex_p,toxic,Yo odio personas {type|identity_subtype|ethnicity_connotation|neutral_gender|m} {type|identity_subtype|sexuality_connotation|neutral_gender|n}
hate_eth_sex_p,toxic,Yo odio personas {type|identity_subtype|ethnicity_connotation|neutral_gender|m} {type|identity_subtype|sexuality_connotation|neutral_gender|m}
hate_eth_sex_p,toxic,Yo odio personas {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|sexuality_connotation|neutral_gender|n}
hate_eth_sex_p,toxic,Yo odio personas {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|sexuality_connotation|neutral_gender|f}
hate_eth_sex_p,toxic,Yo odio personas {type|identity_subtype|ethnicity_connotation|neutral_gender|f} {type|identity_subtype|sexuality_connotation|neutral_gender|n}
hate_eth_sex_p,toxic,Yo odio personas {type|identity_subtype|ethnicity_connotation|neutral_gender|f} {type|identity_subtype|sexuality_connotation|neutral_gender|f}
hate_eth_gen_w,toxic,Yo odio mujeres {type|identity_subtype|ethnicity_connotation|neutral_gender|f} {type|identity_subtype|gender_connotation|neutral_gender|f}
hate_eth_gen_w,toxic,Yo odio mujeres {type|identity_subtype|ethnicity_connotation|neutral_gender|f} {type|identity_subtype|gender_connotation|neutral_gender|n}
hate_eth_gen_w,toxic,Yo odio mujeres {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|gender_connotation|neutral_gender|f}
hate_eth_gen_w,toxic,Yo odio mujeres {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|gender_connotation|neutral_gender|n}
hate_eth_sex_w,toxic,Yo odio mujeres {type|identity_subtype|ethnicity_connotation|neutral_gender|f} {type|identity_subtype|sexuality_connotation|neutral_gender|f}
hate_eth_sex_w,toxic,Yo odio mujeres {type|identity_subtype|ethnicity_connotation|neutral_gender|f} {type|identity_subtype|sexuality_connotation|neutral_gender|n}
hate_eth_sex_w,toxic,Yo odio mujeres {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|sexuality_connotation|neutral_gender|f}
hate_eth_sex_w,toxic,Yo odio mujeres {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|sexuality_connotation|neutral_gender|n}
hate_eth_gen_m,toxic,Yo odio hombres {type|identity_subtype|ethnicity_connotation|neutral_gender|m} {type|identity_subtype|gender_connotation|neutral_gender|m}
hate_eth_gen_m,toxic,Yo odio hombres {type|identity_subtype|ethnicity_connotation|neutral_gender|m} {type|identity_subtype|gender_connotation|neutral_gender|n}
hate_eth_gen_m,toxic,Yo odio hombres {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|gender_connotation|neutral_gender|m}
hate_eth_gen_m,toxic,Yo odio hombres {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|gender_connotation|neutral_gender|n}
hate_eth_sex_m,toxic,Yo odio hombres {type|identity_subtype|ethnicity_connotation|neutral_gender|m} {type|identity_subtype|sexuality_connotation|neutral_gender|m}
hate_eth_sex_m,toxic,Yo odio hombres {type|identity_subtype|ethnicity_connotation|neutral_gender|m} {type|identity_subtype|sexuality_connotation|neutral_gender|n}
hate_eth_sex_m,toxic,Yo odio hombres {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|sexuality_connotation|neutral_gender|m}
hate_eth_sex_m,toxic,Yo odio hombres {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|sexuality_connotation|neutral_gender|n}
being_identity_tox,toxic,Ser {type|identity_connotation|neutral_gender|m} es {type|adjective_connotation|toxic_gender|m}
being_identity_tox,toxic,Ser {type|identity_connotation|neutral_gender|n} es {type|adjective_connotation|toxic_gender|m}
being_identity_tox,toxic,Ser {type|identity_connotation|neutral_gender|m} es {type|adjective_connotation|toxic_gender|n}
being_identity_tox,toxic,Ser {type|identity_connotation|neutral_gender|n} es {type|adjective_connotation|toxic_gender|n}
being_identity_tox,toxic,Ser {type|identity_connotation|neutral_gender|f} es {type|adjective_connotation|toxic_gender|f}
being_identity_tox,toxic,Ser {type|identity_connotation|neutral_gender|f} es {type|adjective_connotation|toxic_gender|n}
being_identity_tox,toxic,Ser {type|identity_connotation|neutral_gender|n} es {type|adjective_connotation|toxic_gender|f}
being_eth_gen_tox,toxic,Ser {type|identity_subtype|ethnicity_connotation|neutral_gender|m} y {type|identity_subtype|gender_connotation|neutral_gender|m} es {type|adjective_connotation|toxic_gender|m}
being_eth_gen_tox,toxic,Ser {type|identity_subtype|ethnicity_connotation|neutral_gender|n} y {type|identity_subtype|gender_connotation|neutral_gender|m} es {type|adjective_connotation|toxic_gender|m}
being_eth_gen_tox,toxic,Ser {type|identity_subtype|ethnicity_connotation|neutral_gender|n} y {type|identity_subtype|gender_connotation|neutral_gender|n} es {type|adjective_connotation|toxic_gender|m}
being_eth_gen_tox,toxic,Ser {type|identity_subtype|ethnicity_connotation|neutral_gender|m} y {type|identity_subtype|gender_connotation|neutral_gender|m} es {type|adjective_connotation|toxic_gender|n}
being_eth_gen_tox,toxic,Ser {type|identity_subtype|ethnicity_connotation|neutral_gender|n} y {type|identity_subtype|gender_connotation|neutral_gender|m} es {type|adjective_connotation|toxic_gender|n}
being_eth_gen_tox,toxic,Ser {type|identity_subtype|ethnicity_connotation|neutral_gender|m} y {type|identity_subtype|gender_connotation|neutral_gender|n} es {type|adjective_connotation|toxic_gender|m}
being_eth_gen_tox,toxic,Ser {type|identity_subtype|ethnicity_connotation|neutral_gender|m} y {type|identity_subtype|gender_connotation|neutral_gender|n} es {type|adjective_connotation|toxic_gender|n}
