template,toxicity,phrase
you_are_eth_sex_m,nontoxic,Du bist ein {type|adjective_connotation|nontoxic_gender|m} {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|sexuality_connotation|neutral_gender|n} Mann
you_occupation,nontoxic,Du bist ein {type|adjective_connotation|nontoxic_gender|m} {type|occupation_gender|m}
you_occupation,nontoxic,Du bist eine {type|adjective_connotation|nontoxic_gender|f} {type|occupation_gender|f}
you_occupation,nontoxic,Du bist eine {type|adjective_connotation|nontoxic_gender|n} {type|occupation_gender|f}
you_occupation,nontoxic,Du bist ein {type|adjective_connotation|nontoxic_gender|n} {type|occupation_gender|m}
hate_identity,toxic,Ich hasse leute die {type|identity_connotation|neutral_gender|n} sind
hate_identity,toxic,Ich hasse leute die {type|identity_connotation|neutral_gender|m} sind
hate_identity,toxic,Ich hasse leute die {type|identity_connotation|neutral_gender|f} sind
hate_eth_gen_p,toxic,Ich hasse {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|gender_connotation|neutral_gender|m} Leute
hate_eth_gen_p,toxic,Ich hasse {type|identity_subtype|ethnicity_connotation|neutral_gender|m} {type|identity_subtype|gender_connotation|neutral_gender|n} Leute
hate_eth_gen_p,toxic,Ich hasse {type|identity_subtype|ethnicity_connotation|neutral_gender|m} {type|identity_subtype|gender_connotation|neutral_gender|m} Leute
hate_eth_gen_p,toxic,Ich hasse {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|gender_connotation|neutral_gender|n} Leute
hate_eth_gen_p,toxic,Ich hasse {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|gender_connotation|neutral_gender|f} Leute
hate_eth_gen_p,toxic,Ich hasse {type|identity_subtype|ethnicity_connotation|neutral_gender|f} {type|identity_subtype|gender_connotation|neutral_gender|n} Leute
hate_eth_gen_p,toxic,Ich hasse {type|identity_subtype|ethnicity_connotation|neutral_gender|f} {type|identity_subtype|gender_connotation|neutral_gender|f} Leute
hate_eth_sex_p,toxic,Ich hasse {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|sexuality_connotation|neutral_gender|m} Leute
hate_eth_sex_p,toxic,Ich hasse {type|identity_subtype|ethnicity_connotation|neutral_gender|m} {type|identity_subtype|sexuality_connotation|neutral_gender|n} Leute
hate_eth_sex_p,toxic,Ich hasse {type|identity_subtype|ethnicity_connotation|neutral_gender|m} {type|identity_subtype|sexuality_connotation|neutral_gender|m} Leute
hate_eth_sex_p,toxic,Ich hasse {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|sexuality_connotation|neutral_gender|n} Leute
hate_eth_sex_p,toxic,Ich hasse {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|sexuality_connotation|neutral_gender|f} Leute
hate_eth_sex_p,toxic,Ich hasse {type|identity_subtype|ethnicity_connotation|neutral_gender|f} {type|identity_subtype|sexuality_connotation|neutral_gender|n} Leute
hate_eth_sex_p,toxic,Ich hasse {type|identity_subtype|ethnicity_connotation|neutral_gender|f} {type|identity_subtype|sexuality_connotation|neutral_gender|f} Leute
hate_eth_gen_w,toxic,Ich hasse {type|identity_subtype|ethnicity_connotation|neutral_gender|f} {type|identity_subtype|gender_connotation|neutral_gender|f} Frauen
hate_eth_gen_w,toxic,Ich hasse {type|identity_subtype|ethnicity_connotation|neutral_gender|f} {type|identity_subtype|gender_connotation|neutral_gender|n} Frauen
hate_eth_gen_w,toxic,Ich hasse {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|gender_connotation|neutral_gender|f} Frauen
hate_eth_gen_w,toxic,Ich hasse {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|gender_connotation|neutral_gender|n} Frauen
hate_eth_sex_w,toxic,Ich hasse {type|identity_subtype|ethnicity_connotation|neutral_gender|f} {type|identity_subtype|sexuality_connotation|neutral_gender|f} Frauen
hate_eth_sex_w,toxic,Ich hasse {type|identity_subtype|ethnicity_connotation|neutral_gender|f} {type|identity_subtype|sexuality_connotation|neutral_gender|n} Frauen
hate_eth_sex_w,toxic,Ich hasse {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|sexuality_connotation|neutral_gender|f} Frauen
hate_eth_sex_w,toxic,Ich hasse {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|sexuality_connotation|neutral_gender|n} Frauen
hate_eth_gen_m,toxic,Ich hasse {type|identity_subtype|ethnicity_connotation|neutral_gender|m} {type|identity_subtype|gender_connotation|neutral_gender|m} Männer
hate_eth_gen_m,toxic,Ich hasse {type|identity_subtype|ethnicity_connotation|neutral_gender|m} {type|identity_subtype|gender_connotation|neutral_gender|n} Männer
hate_eth_gen_m,toxic,Ich hasse {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|gender_connotation|neutral_gender|m} Männer
hate_eth_gen_m,toxic,Ich hasse {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|gender_connotation|neutral_gender|n} Männer
hate_eth_sex_m,toxic,Ich hasse {type|identity_subtype|ethnicity_connotation|neutral_gender|m} {type|identity_subtype|sexuality_connotation|neutral_gender|m} Männer
hate_eth_sex_m,toxic,Ich hasse {type|identity_subtype|ethnicity_connotation|neutral_gender|m} {type|identity_subtype|sexuality_connotation|neutral_gender|n} Männer
hate_eth_sex_m,toxic,Ich hasse {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|sexuality_connotation|neutral_gender|m} Männer
hate_eth_sex_m,toxic,Ich hasse {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|sexuality_connotation|neutral_gender|n} Männer
am_eth_gen_p,toxic,Ich bin eine {type|identity_subtype|ethnicity_connotation|neutral_gender|f} {type|identity_subtype|gender_connotation|neutral_gender|f} Person
am_eth_gen_p,toxic,Ich bin eine {type|identity_subtype|ethnicity_connotation|neutral_gender|f} {type|identity_subtype|gender_connotation|neutral_gender|n} Person
am_eth_gen_p,toxic,Ich bin eine {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|gender_connotation|neutral_gender|f} Person
am_eth_gen_p,toxic,Ich bin eine {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|gender_connotation|neutral_gender|n} Person
am_eth_gen_w,toxic,Ich bin eine {type|identity_subtype|ethnicity_connotation|neutral_gender|f} {type|identity_subtype|gender_connotation|neutral_gender|f} Frau
am_eth_gen_w,toxic,Ich bin eine {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|gender_connotation|neutral_gender|f} Frau
am_eth_gen_w,toxic,Ich bin eine {type|identity_subtype|ethnicity_connotation|neutral_gender|f} {type|identity_subtype|gender_connotation|neutral_gender|n} Frau
am_eth_gen_w,toxic,Ich bin eine {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|gender_connotation|neutral_gender|n} Frau
am_eth_gen_m,toxic,Ich bin ein {type|identity_subtype|ethnicity_connotation|neutral_gender|m} {type|identity_subtype|gender_connotation|neutral_gender|m} Mann
am_eth_gen_m,toxic,Ich bin ein {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|gender_connotation|neutral_gender|m} Mann
am_eth_gen_m,toxic,Ich bin ein {type|identity_subtype|ethnicity_connotation|neutral_gender|m} {type|identity_subtype|gender_connotation|neutral_gender|n} Mann
am_eth_gen_m,toxic,Ich bin ein {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|gender_connotation|neutral_gender|n} Mann
am_eth_sex_m,toxic,Es ist {type|adjective_connotation|toxic_gender|n} {type|identity_connotation|neutral_gender|n}  zu sein
being_eth_gen,toxic,Es ist {type|adjective_connotation|toxic_gender|n} {type|identity_subtype|ethnicity_connotation|neutral_gender|n} und {type|identity_subtype|gender_connotation|neutral_gender|n} zu sein
being_eth_gen,toxic,Es ist {type|adjective_connotation|toxic_gender|n} {type|identity_subtype|ethnicity_connotation|neutral_gender|n} und {type|identity_subtype|sexuality_connotation|neutral_gender|n} zu sein
you_are_identity_p,toxic,Du bist eine {type|adjective_connotation|toxic_gender|f} {type|identity_connotation|neutral_gender|f} Person
you_are_identity_p,toxic,Du bist eine {type|adjective_connotation|toxic_gender|n} {type|identity_connotation|neutral_gender|n} Person
you_are_identity_p,toxic,Du bist eine {type|adjective_connotation|toxic_gender|f} {type|identity_connotation|neutral_gender|n} Person
you_are_identity_p,toxic,Du bist eine {type|adjective_connotation|toxic_gender|n} {type|identity_connotation|neutral_gender|f} Person
you_are_eth_gen_w,toxic,Du bist eine {type|adjective_connotation|toxic_gender|f} {type|identity_subtype|ethnicity_connotation|neutral_gender|f} {type|identity_subtype|gender_connotation|neutral_gender|f} Frau
you_are_eth_gen_w,toxic,Du bist eine {type|adjective_connotation|toxic_gender|f} {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|gender_connotation|neutral_gender|f} Frau
you_are_eth_gen_w,toxic,Du bist eine {type|adjective_connotation|toxic_gender|f} {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|gender_connotation|neutral_gender|n} Frau
you_are_eth_sex_w,toxic,Du bist eine {type|adjective_connotation|toxic_gender|f} {type|identity_subtype|ethnicity_connotation|neutral_gender|f} {type|identity_subtype|sexuality_connotation|neutral_gender|f} Frau
you_are_eth_sex_w,toxic,Du bist eine {type|adjective_connotation|toxic_gender|f} {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|sexuality_connotation|neutral_gender|f} Frau
you_are_eth_sex_w,toxic,Du bist eine {type|adjective_connotation|toxic_gender|f} {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|sexuality_connotation|neutral_gender|n} Frau
you_are_eth_gen_m,toxic,Du bist ein {type|adjective_connotation|toxic_gender|m} {type|identity_subtype|ethnicity_connotation|neutral_gender|m} {type|identity_subtype|gender_connotation|neutral_gender|m} Mann
you_are_eth_gen_m,toxic,Du bist ein {type|adjective_connotation|toxic_gender|m} {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|gender_connotation|neutral_gender|m} Mann
you_are_eth_gen_m,toxic,Du bist ein {type|adjective_connotation|toxic_gender|m} {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|gender_connotation|neutral_gender|n} Mann
you_are_eth_sex_m,toxic,Du bist ein {type|adjective_connotation|toxic_gender|m} {type|identity_subtype|ethnicity_connotation|neutral_gender|m} {type|identity_subtype|sexuality_connotation|neutral_gender|m} Mann
you_are_eth_sex_m,toxic,Du bist ein {type|adjective_connotation|toxic_gender|m} {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|sexuality_connotation|neutral_gender|m} Mann
you_are_eth_sex_m,toxic,Du bist ein {type|adjective_connotation|toxic_gender|m} {type|identity_subtype|ethnicity_connotation|neutral_gender|n} {type|identity_subtype|sexuality_connotation|neutral_gender|n} Mann
you_occupation,toxic,Du bist ein {type|adjective_connotation|toxic_gender|m} {type|occupation_gender|m}
you_occupation,toxic,Du bist eine {type|adjective_connotation|toxic_gender|f} {type|occupation_gender|f}
you_occupation,toxic,Du bist eine {type|adjective_connotation|toxic_gender|n} {type|occupation_gender|f}
you_occupation,toxic,Du bist ein {type|adjective_connotation|toxic_gender|n} {type|occupation_gender|m}
