template,toxicity,phrase
you_are_eth_sex_m,nontoxic,君は{type|adjective_connotation|nontoxic}{type|identity_subtype|ethnicity_connotation|neutral}{type|identity_subtype|sexuality_connotation|neutral}な男
you_are_eth_sex_m,nontoxic,お前は{type|adjective_connotation|nontoxic}{type|identity_subtype|ethnicity_connotation|neutral}{type|identity_subtype|sexuality_connotation|neutral}な男
you_occupation,nontoxic,あなたは{type|adjective_connotation|nontoxic}{type|occupation}
you_occupation,nontoxic,君は{type|adjective_connotation|nontoxic}{type|occupation}
you_occupation,nontoxic,お前は{type|adjective_connotation|nontoxic}{type|occupation}
hate_identity,toxic,{type|identity_connotation|neutral}嫌い
hate_identity,toxic,{type|identity_connotation|neutral}は嫌い
hate_identity,toxic,{type|identity_connotation|neutral}が嫌い
hate_eth_gen_p,toxic,{type|identity_subtype|ethnicity_connotation|neutral} {type|identity_subtype|gender_connotation|neutral}な人嫌い
hate_eth_sex_p,toxic,{type|identity_subtype|ethnicity_connotation|neutral} {type|identity_subtype|sexuality_connotation|neutral}な人嫌い
hate_eth_gen_w,toxic,{type|identity_subtype|ethnicity_connotation|neutral} {type|identity_subtype|gender_connotation|neutral}な女嫌い
hate_eth_sex_w,toxic,{type|identity_subtype|ethnicity_connotation|neutral} {type|identity_subtype|sexuality_connotation|neutral}な女嫌い
hate_eth_gen_m,toxic,{type|identity_subtype|ethnicity_connotation|neutral} {type|identity_subtype|gender_connotation|neutral}な男嫌い
hate_eth_sex_m,toxic,{type|identity_subtype|ethnicity_connotation|neutral} {type|identity_subtype|sexuality_connotation|neutral}な男嫌い
being_identity_tox,toxic,{type|identity_connotation|neutral}は{type|adjective_connotation|toxic}
being_identity_tox,toxic,{type|identity_connotation|neutral}が{type|adjective_connotation|toxic}
being_identity_tox,toxic,{type|adjective_connotation|toxic}{type|identity_connotation|neutral}
being_eth_gen_tox,toxic,{type|identity_subtype|ethnicity_connotation|neutral}と{type|identity_subtype|gender_connotation|neutral}は{type|adjective_connotation|toxic}
being_eth_sex_tox,toxic,{type|identity_subtype|ethnicity_connotation|neutral}と{type|identity_subtype|sexuality_connotation|neutral}は{type|adjective_connotation|toxic}
you_are_identity_p_tox,toxic,あなたは{type|adjective_connotation|toxic}{type|identity_connotation|neutral}な人
you_are_identity_p_tox,toxic,君は{type|adjective_connotation|toxic}{type|identity_connotation|neutral}な人
you_are_identity_p_tox,toxic,お前は{type|adjective_connotation|toxic}{type|identity_connotation|neutral}な人
you_are_eth_gen_w_tox,toxic,あなたは{type|adjective_connotation|toxic}{type|identity_subtype|ethnicity_connotation|neutral}{type|identity_subtype|gender_connotation|neutral}な女
you_are_eth_gen_w_tox,toxic,君は{type|adjective_connotation|toxic}{type|identity_subtype|ethnicity_connotation|neutral}{type|identity_subtype|gender_connotation|neutral}な女
you_are_eth_gen_w_tox,toxic,お前は{type|adjective_connotation|toxic}{type|identity_subtype|ethnicity_connotation|neutral}{type|identity_subtype|gender_connotation|neutral}な女
you_are_eth_sex_w_tox,toxic,あなたは{type|adjective_connotation|toxic} {type|identity_subtype|ethnicity_connotation|neutral} {type|identity_subtype|sexuality_connotation|neutral}な女
you_are_eth_sex_w_tox,toxic,君は{type|adjective_connotation|toxic} {type|identity_subtype|ethnicity_connotation|neutral} {type|identity_subtype|sexuality_connotation|neutral}な女
you_are_eth_sex_w_tox,toxic,お前は{type|adjective_connotation|toxic} {type|identity_subtype|ethnicity_connotation|neutral} {type|identity_subtype|sexuality_connotation|neutral}な女
you_are_eth_gen_m_tox,toxic,あなたは{type|adjective_connotation|toxic} {type|identity_subtype|ethnicity_connotation|neutral} {type|identity_subtype|gender_connotation|neutral}な男
you_are_eth_gen_m_tox,toxic,君は{type|adjective_connotation|toxic} {type|identity_subtype|ethnicity_connotation|neutral} {type|identity_subtype|gender_connotation|neutral}な男
you_are_eth_gen_m_tox,toxic,お前は{type|adjective_connotation|toxic} {type|identity_subtype|ethnicity_connotation|neutral} {type|identity_subtype|gender_connotation|neutral}な男
you_are_eth_sex_m_tox,toxic,あなたは{type|adjective_connotation|toxic} {type|identity_subtype|ethnicity_connotation|neutral} {type|identity_subtype|sexuality_connotation|neutral}な男
you_are_eth_sex_m_tox,toxic,君は{type|adjective_connotation|toxic} {type|identity_subtype|ethnicity_connotation|neutral} {type|identity_subtype|sexuality_connotation|neutral}な男
you_are_eth_sex_m_tox,toxic,お前は{type|adjective_connotation|toxic} {type|identity_subtype|ethnicity_connotation|neutral} {type|identity_subtype|sexuality_connotation|neutral}な男
you_occupation,toxic,あなたは{type|adjective_connotation|toxic}{type|occupation}
you_occupation,toxic,君は{type|adjective_connotation|toxic}{type|occupation}
you_occupation,toxic,お前は{type|adjective_connotation|toxic}{type|occupation}
