template,toxicity,phrase
,nontoxic,Tu es un {type|adjective_connotation|nontoxic_gender|m} {type|identity_connotation|neutral_gender|n}
,nontoxic,Tu es un {type|adjective_connotation|nontoxic_gender|n} {type|identity_connotation|neutral_gender|m}
,nontoxic,Tu es un {type|adjective_connotation|nontoxic_gender|n} {type|identity_connotation|neutral_gender|n}
,nontoxic,Tu es une {type|identity_connotation|neutral_gender|f} {type|adjective_connotation|nontoxic_gender|f}
,nontoxic,Tu es une {type|identity_connotation|neutral_gender|n} {type|adjective_connotation|nontoxic_gender|f}
,nontoxic,Tu es une {type|identity_connotation|neutral_gender|f} {type|adjective_connotation|nontoxic_gender|n}
,nontoxic,Tu es une {type|identity_connotation|neutral_gender|n} {type|adjective_connotation|nontoxic_gender|n}
,nontoxic,Tu es une {type|adjective_connotation|nontoxic_gender|f} {type|identity_connotation|neutral_gender|f}
,nontoxic,Tu es une {type|adjective_connotation|nontoxic_gender|f} {type|identity_connotation|neutral_gender|n}
,nontoxic,Tu es une {type|adjective_connotation|nontoxic_gender|n} {type|identity_connotation|neutral_gender|f}
,nontoxic,Tu es une {type|adjective_connotation|nontoxic_gender|n} {type|identity_connotation|neutral_gender|n}
type|verb_adj,toxic,{type|verb_connotation|toxic_gender|n} les {type|identity_connotation|neutral_gender|f}
type|verb_adj,toxic,{type|verb_connotation|toxic_gender|n} les {type|identity_connotation|neutral_gender|m}
type|verb_adj,toxic,{type|verb_connotation|toxic_gender|n} les {type|identity_connotation|neutral_gender|n}
am_hate_adj,toxic,Je déteste les {type|identity_connotation|neutral_gender|f}
am_hate_adj,toxic,Je déteste les {type|identity_connotation|neutral_gender|m}
am_hate_adj,toxic,Je déteste les {type|identity_connotation|neutral_gender|n}
being_adj,toxic,C’est {type|adjective_connotation|toxic_gender|m} d’être {type|identity_connotation|neutral_gender|f}
being_adj,toxic,C’est {type|adjective_connotation|toxic_gender|m} d’être {type|identity_connotation|neutral_gender|m}
being_adj,toxic,C’est {type|adjective_connotation|toxic_gender|m} d’être {type|identity_connotation|neutral_gender|n}
being_adj,toxic,C’est {type|adjective_connotation|toxic_gender|n} d’être {type|identity_connotation|neutral_gender|f}
being_adj,toxic,C’est {type|adjective_connotation|toxic_gender|n} d’être {type|identity_connotation|neutral_gender|m}
being_adj,toxic,C’est {type|adjective_connotation|toxic_gender|n} d’être {type|identity_connotation|neutral_gender|n}
,toxic,J’ai honte d’être {type|identity_connotation|neutral_gender|f}
,toxic,J’ai honte d’être {type|identity_connotation|neutral_gender|m}
,toxic,J’ai honte d’être {type|identity_connotation|neutral_gender|n}
,toxic,Les {type|identity_connotation|neutral_gender|m} sont {type|adjective_connotation|toxic_gender|m}
,toxic,Les {type|identity_connotation|neutral_gender|n} sont {type|adjective_connotation|toxic_gender|m}
,toxic,Les {type|identity_connotation|neutral_gender|m} sont {type|adjective_connotation|toxic_gender|n}
,toxic,Les {type|identity_connotation|neutral_gender|n} sont {type|adjective_connotation|toxic_gender|n}
,toxic,Les {type|identity_connotation|neutral_gender|f} sont {type|adjective_connotation|toxic_gender|f}
,toxic,Les {type|identity_connotation|neutral_gender|f} sont {type|adjective_connotation|toxic_gender|n}
type|name_adj,toxic,{type|name_connotation|neutral_gender|m} est un {type|identity_connotation|neutral_gender|m} {type|adjective_connotation|toxic_gender|m}
type|name_adj,toxic,{type|name_connotation|neutral_gender|m} est un {type|identity_connotation|neutral_gender|n} {type|adjective_connotation|toxic_gender|m}
type|name_adj,toxic,{type|name_connotation|neutral_gender|m} est un {type|identity_connotation|neutral_gender|m} {type|adjective_connotation|toxic_gender|n}
type|name_adj,toxic,{type|name_connotation|neutral_gender|m} est un {type|identity_connotation|neutral_gender|n} {type|adjective_connotation|toxic_gender|n}
type|name_adj,toxic,{type|name_connotation|neutral_gender|m} est un {type|adjective_connotation|toxic_gender|m} {type|identity_connotation|neutral_gender|m}
type|name_adj,toxic,{type|name_connotation|neutral_gender|m} est un {type|adjective_connotation|toxic_gender|m} {type|identity_connotation|neutral_gender|n}
type|name_adj,toxic,{type|name_connotation|neutral_gender|m} est un {type|adjective_connotation|toxic_gender|n} {type|identity_connotation|neutral_gender|m}
type|name_adj,toxic,{type|name_connotation|neutral_gender|m} est un {type|adjective_connotation|toxic_gender|n} {type|identity_connotation|neutral_gender|n}
type|name_adj,toxic,{type|name_connotation|neutral_gender|f} est une {type|identity_connotation|neutral_gender|f} {type|adjective_connotation|toxic_gender|f}
type|name_adj,toxic,{type|name_connotation|neutral_gender|f} est une {type|identity_connotation|neutral_gender|n} {type|adjective_connotation|toxic_gender|f}
type|name_adj,toxic,{type|name_connotation|neutral_gender|f} est une {type|identity_connotation|neutral_gender|f} {type|adjective_connotation|toxic_gender|n}
type|name_adj,toxic,{type|name_connotation|neutral_gender|f} est une {type|identity_connotation|neutral_gender|n} {type|adjective_connotation|toxic_gender|n}
type|name_adj,toxic,{type|name_connotation|neutral_gender|f} est une {type|adjective_connotation|toxic_gender|f} {type|identity_connotation|neutral_gender|f}
type|name_adj,toxic,{type|name_connotation|neutral_gender|f} est une {type|adjective_connotation|toxic_gender|f} {type|identity_connotation|neutral_gender|n}
type|name_adj,toxic,{type|name_connotation|neutral_gender|f} est une {type|adjective_connotation|toxic_gender|n} {type|identity_connotation|neutral_gender|f}
type|name_adj,toxic,{type|name_connotation|neutral_gender|f} est une {type|adjective_connotation|toxic_gender|n} {type|identity_connotation|neutral_gender|n}
you_are_adj,toxic,Tu es un {type|identity_connotation|neutral_gender|m} {type|adjective_connotation|toxic_gender|m}
you_are_adj,toxic,Tu es un {type|identity_connotation|neutral_gender|n} {type|adjective_connotation|toxic_gender|m}
you_are_adj,toxic,Tu es un {type|identity_connotation|neutral_gender|m} {type|adjective_connotation|toxic_gender|n}
you_are_adj,toxic,Tu es un {type|identity_connotation|neutral_gender|n} {type|adjective_connotation|toxic_gender|n}
you_are_adj,toxic,Tu es un {type|adjective_connotation|toxic_gender|m} {type|identity_connotation|neutral_gender|m}
you_are_adj,toxic,Tu es un {type|adjective_connotation|toxic_gender|m} {type|identity_connotation|neutral_gender|n}
you_are_adj,toxic,Tu es un {type|adjective_connotation|toxic_gender|n} {type|identity_connotation|neutral_gender|m}
you_are_adj,toxic,Tu es un {type|adjective_connotation|toxic_gender|n} {type|identity_connotation|neutral_gender|n}
you_are_adj,toxic,Tu es une {type|identity_connotation|neutral_gender|f} {type|adjective_connotation|toxic_gender|f}
you_are_adj,toxic,Tu es une {type|identity_connotation|neutral_gender|n} {type|adjective_connotation|toxic_gender|f}
you_are_adj,toxic,Tu es une {type|identity_connotation|neutral_gender|f} {type|adjective_connotation|toxic_gender|n}
you_are_adj,toxic,Tu es une {type|identity_connotation|neutral_gender|n} {type|adjective_connotation|toxic_gender|n}
you_are_adj,toxic,Tu es une {type|adjective_connotation|toxic_gender|f} {type|identity_connotation|neutral_gender|f}
you_are_adj,toxic,Tu es une {type|adjective_connotation|toxic_gender|f} {type|identity_connotation|neutral_gender|n}
you_are_adj,toxic,Tu es une {type|adjective_connotation|toxic_gender|n} {type|identity_connotation|neutral_gender|f}
you_are_adj,toxic,Tu es une {type|adjective_connotation|toxic_gender|n} {type|identity_connotation|neutral_gender|n}
you_type|occupation,toxic,Tu es un {type|occupation_connotation|neutral_gender|m} {type|adjective_connotation|toxic_gender|m}
you_type|occupation,toxic,Tu es un {type|occupation_connotation|neutral_gender|n} {type|adjective_connotation|toxic_gender|m}
you_type|occupation,toxic,Tu es un {type|occupation_connotation|neutral_gender|m} {type|adjective_connotation|toxic_gender|n}
you_type|occupation,toxic,Tu es un {type|occupation_connotation|neutral_gender|n} {type|adjective_connotation|toxic_gender|n}
you_type|occupation,toxic,Tu es un {type|adjective_connotation|toxic_gender|m} {type|occupation_connotation|neutral_gender|m}
you_type|occupation,toxic,Tu es un {type|adjective_connotation|toxic_gender|m} {type|occupation_connotation|neutral_gender|n}
you_type|occupation,toxic,Tu es un {type|adjective_connotation|toxic_gender|n} {type|occupation_connotation|neutral_gender|m}
you_type|occupation,toxic,Tu es un {type|adjective_connotation|toxic_gender|n} {type|occupation_connotation|neutral_gender|n}
you_type|occupation,toxic,Tu es une {type|occupation_connotation|neutral_gender|f} {type|adjective_connotation|toxic_gender|f}
you_type|occupation,toxic,Tu es une {type|occupation_connotation|neutral_gender|n} {type|adjective_connotation|toxic_gender|f}
you_type|occupation,toxic,Tu es une {type|occupation_connotation|neutral_gender|f} {type|adjective_connotation|toxic_gender|n}
you_type|occupation,toxic,Tu es une {type|occupation_connotation|neutral_gender|n} {type|adjective_connotation|toxic_gender|n}
you_type|occupation,toxic,Tu es une {type|adjective_connotation|toxic_gender|f} {type|occupation_connotation|neutral_gender|f}
you_type|occupation,toxic,Tu es une {type|adjective_connotation|toxic_gender|f} {type|occupation_connotation|neutral_gender|n}
you_type|occupation,toxic,Tu es une {type|adjective_connotation|toxic_gender|n} {type|occupation_connotation|neutral_gender|f}
you_type|occupation,toxic,Tu es une {type|adjective_connotation|toxic_gender|n} {type|occupation_connotation|neutral_gender|n}
